date,datetime_first,datetime_last,n_records,pct_day_records,temp_in_mean,temp_in_min,temp_in_max,temp_out_mean,temp_out_min,temp_out_max,rh_in_mean,rh_in_min,rh_in_max,rh_out_mean,rh_out_min,rh_out_max,rad_in_mean,rad_in_max,rad_out_mean,rad_out_max,par_in_mean,par_out_mean,dli_in_max,dli_out_max,vpd_in_mean,vpd_in_max,vpd_out_mean,vpd_out_max,dewpoint_in_mean,dewpoint_out_mean,et_in_daily_max,et_out_daily_max,rad_acc_in_daily_max,rad_acc_out_daily_max,et_in_daily_last,et_out_daily_last,et_in_daily,et_out_daily,is_valid_day,et_in_last_minus_max,et_out_last_minus_max
2025-09-27,2025-09-27 00:01:00,2025-09-27 23:55:00,285,98.95833333333334,18.812280701754386,10.8,33.9,15.94140350877193,12.1,21.6,60.65263157894737,24,86,66.6842105263158,46,80,73.46877192982456,598.4,114.93484210526316,894.14,196.22677192982457,303.97950877192983,16.78,25.99,1.1014736842105264,4.02,0.6441052631578947,1.39,9.948421052631579,9.52978947368421,6.74,2.1,628.16,982.69,6.74,2.0,6.74,2.1,True,0.0,-0.10000000000000009
2025-09-28,2025-09-28 00:00:00,2025-09-28 23:55:00,285,98.95833333333334,18.500701754385965,9.5,34.5,15.434736842105261,9.9,21.7,61.294736842105266,22,91,66.43859649122807,43,88,78.24575438596491,359.98,127.69670175438596,604.55,208.9855438596491,341.06350877192983,17.87,29.16,1.1310526315789475,4.27,0.6449473684210526,1.48,9.530350877192983,8.917719298245615,6.95,2.16,669.0,1091.81,6.95,2.11,6.95,2.16,True,0.0,-0.050000000000000266
2025-09-29,2025-09-29 00:00:00,2025-09-29 23:56:00,285,98.95833333333334,17.6740350877193,13.0,30.8,15.87859649122807,12.6,21.6,62.91929824561404,27,83,66.17543859649123,48,79,47.22877192982456,600.85,76.04385964912281,1083.56,126.14266666666668,197.99635087719298,10.79,16.93,0.8544912280701754,3.24,0.624,1.32,10.04880701754386,9.500350877192982,5.84,1.75,403.81,650.18,5.84,1.67,5.84,1.75,True,0.0,-0.08000000000000007
2025-09-30,2025-09-30 00:01:00,2025-09-30 23:56:00,285,98.95833333333334,17.01298245614035,13.0,29.1,13.917192982456141,11.2,20.3,71.7578947368421,35,87,79.46666666666667,56,90,52.743614035087724,392.99,84.11266666666667,707.7,140.8720350877193,224.65522807017544,12.04,19.21,0.647298245614035,2.58,0.3476842105263158,1.02,11.454245614035088,10.316280701754385,5.43,1.53,450.96,719.16,5.43,1.51,5.43,1.53,True,0.0,-0.020000000000000018
2025-10-01,2025-10-01 00:01:00,2025-10-01 23:56:00,281,97.56944444444444,17.5,10.6,30.5,14.967615658362988,10.5,19.6,64.14946619217082,30,92,70.95373665480427,54,90,62.827295373665486,462.8,98.78505338078291,766.95,167.8046975088968,263.67117437722425,14.15,22.23,0.881779359430605,3.06,0.5300355871886121,1.0,9.84914590747331,9.545231316725978,5.95,1.77,529.63,832.76,5.95,1.74,5.95,1.77,True,0.0,-0.030000000000000027
2025-10-02,2025-10-02 00:01:00,2025-10-02 23:56:00,284,98.61111111111111,19.295774647887324,9.7,33.2,15.663028169014085,9.7,21.8,58.517605633802816,24,91,66.18661971830986,44,89,98.72352112676056,866.75,133.36890845070423,1047.92,260.58609154929576,353.0420422535211,22.2,30.08,1.2717253521126761,3.82,0.670774647887324,1.46,9.385352112676056,8.981056338028168,6.61,2.17,841.12,1136.3,6.61,2.11,6.61,2.17,True,0.0,-0.06000000000000005
2025-10-03,2025-10-03 00:01:00,2025-10-03 23:56:00,282,97.91666666666666,17.74113475177305,10.4,29.9,14.76241134751773,10.8,20.9,64.48226950354609,29,88,70.60283687943263,52,90,65.90578014184398,440.41,106.75574468085107,913.72,176.0268439716312,283.5704964539007,14.89,23.99,0.925212765957447,3.0,0.5321631205673759,1.16,9.970531914893618,9.247127659574469,5.81,1.89,557.56,903.15,5.81,1.84,5.81,1.89,True,0.0,-0.04999999999999982
2025-10-04,2025-10-04 00:01:00,2025-10-04 23:56:00,282,97.91666666666666,18.687234042553193,9.1,33.8,15.15,9.2,22.0,59.87234042553192,22,93,67.8936170212766,45,90,93.6540780141844,701.63,141.97556737588653,865.79,250.13932624113474,374.17358156028365,21.16,31.66,1.197872340425532,4.1,0.6239007092198582,1.4,9.291524822695036,8.902836879432623,6.75,2.21,792.31,1201.11,6.75,2.19,6.75,2.21,True,0.0,-0.020000000000000018
2025-10-05,2025-10-05 00:01:00,2025-10-05 23:55:00,286,99.30555555555556,18.10874125874126,9.5,31.3,15.004895104895104,9.8,20.8,60.97552447552447,29,89,67.56293706293707,52,86,74.32013986013986,681.36,114.26916083916083,942.46,198.50073426573425,300.91202797202794,17.03,25.82,1.0546853146853146,3.24,0.5896853146853147,1.18,9.383181818181818,8.871083916083917,6.17,2.0,637.67,980.43,6.17,1.9,6.17,2.0,True,0.0,-0.10000000000000009
2025-10-06,2025-10-06 00:00:00,2025-10-06 23:55:00,285,98.95833333333334,17.002456140350876,8.4,31.4,14.196140350877194,8.2,21.2,66.87368421052632,27,89,74.43508771929825,50,94,62.39178947368421,687.05,100.99161403508772,888.02,166.64157894736843,268.432701754386,14.25,22.95,0.9051929824561404,3.34,0.47768421052631577,1.26,9.688526315789474,9.402666666666667,6.25,1.74,533.45,863.48,6.25,1.71,6.25,1.74,True,0.0,-0.030000000000000027
2025-10-07,2025-10-07 00:01:00,2025-10-07 23:52:00,284,98.61111111111111,18.16760563380282,10.1,32.6,14.427464788732394,9.1,20.7,66.12676056338029,30,91,75.48239436619718,52,92,75.66894366197182,826.25,114.56792253521127,1035.44,201.3748943661972,298.9986971830986,17.16,25.47,1.0011619718309859,3.44,0.45584507042253525,1.13,10.533908450704226,9.899471830985915,6.4,1.91,644.7,976.12,6.4,1.84,6.4,1.91,True,0.0,-0.06999999999999984
2025-10-08,2025-10-08 00:01:00,2025-10-08 23:55:00,282,97.91666666666666,16.549290780141842,10.3,30.3,14.09822695035461,10.3,20.1,68.59574468085107,29,92,73.33333333333333,51,91,57.13485815602837,748.75,91.52758865248227,921.87,152.60067375886524,242.8206737588652,12.91,20.54,0.8410992907801418,3.01,0.4765957446808511,1.11,9.621134751773049,9.12776595744681,5.87,1.65,483.36,774.32,5.87,1.61,5.87,1.65,True,0.0,-0.039999999999999813
2025-10-09,2025-10-09 00:00:00,2025-10-09 23:55:00,282,97.91666666666666,18.140780141843972,9.6,35.5,15.074468085106384,9.6,22.4,65.02482269503547,25,92,70.41489361702128,51,89,64.66882978723405,526.29,107.41209219858156,972.81,172.72290780141844,284.4051063829787,14.61,24.06,1.035567375886525,4.33,0.557695035460993,1.28,10.213262411347518,9.495992907801417,7.06,1.91,547.1,908.71,7.06,1.87,7.06,1.91,True,0.0,-0.039999999999999813
2025-10-10,2025-10-10 00:01:00,2025-10-10 23:55:00,284,98.61111111111111,18.120774647887323,11.6,31.2,15.316549295774646,11.3,20.8,65.33802816901408,28,89,71.85211267605634,50,87,58.399084507042254,494.04,91.9061971830986,785.28,155.97725352112676,245.1282394366197,13.29,20.88,0.9038732394366197,3.25,0.5211267605633803,1.23,10.705774647887324,10.103978873239438,6.01,1.82,497.56,783.04,6.01,1.75,6.01,1.82,True,0.0,-0.07000000000000006
2025-10-11,2025-10-11 00:00:00,2025-10-11 23:55:00,284,98.61111111111111,17.520422535211267,12.9,30.4,14.262676056338028,12.1,20.7,73.0,35,91,82.27112676056338,57,94,56.91954225352112,548.57,92.14595070422536,937.32,152.02573943661972,237.77767605633804,12.95,20.26,0.6632394366197184,2.82,0.31084507042253523,0.98,12.084401408450704,11.142007042253521,5.72,1.65,484.95,785.08,5.72,1.59,5.72,1.65,True,0.0,-0.05999999999999983
2025-10-12,2025-10-12 00:00:00,2025-10-12 23:55:00,282,97.91666666666666,18.26808510638298,13.1,30.0,14.452127659574469,11.7,20.2,69.61702127659575,34,90,80.18794326241135,54,93,69.20382978723404,584.55,110.45003546099291,1013.59,184.83574468085106,290.81698581560283,15.64,24.6,0.8077304964539007,2.78,0.35329787234042553,1.09,11.908156028368793,10.929964539007091,5.59,1.81,585.46,934.41,5.59,1.79,5.59,1.81,True,0.0,-0.020000000000000018
2025-10-13,2025-10-13 00:00:00,2025-10-13 23:56:00,282,97.91666666666666,18.128723404255318,12.3,31.3,14.187588652482269,11.0,20.6,66.56028368794327,28,89,76.95035460992908,52,94,80.35783687943263,844.96,129.58787234042552,974.36,213.53599290780141,339.92602836879433,18.07,28.76,0.9271276595744681,3.25,0.41734042553191486,1.09,10.770248226950354,9.930035460992908,5.95,2.16,679.83,1096.31,5.95,2.03,5.95,2.16,True,0.0,-0.13000000000000034
2025-10-14,2025-10-14 00:03:00,2025-10-14 23:56:00,283,98.26388888888889,15.876678445229683,10.1,26.9,13.585159010600707,9.8,19.1,68.34275618374558,32,91,73.28621908127208,52,92,47.296431095406355,353.49,75.01985865724382,936.94,126.32349823321556,198.59402826855123,10.72,16.86,0.7185512367491166,2.41,0.45385159010600706,1.05,9.27696113074205,8.650424028268551,5.13,1.52,401.55,636.92,5.13,1.45,5.13,1.52,True,0.0,-0.07000000000000006
2025-10-15,2025-10-15 00:01:00,2025-10-15 23:55:00,282,97.91666666666666,17.938652482269504,7.5,35.1,14.420921985815601,7.3,22.3,64.60992907801419,23,92,74.90425531914893,46,95,98.4104609929078,895.84,154.71854609929076,1165.75,258.4841843971631,388.4914184397163,21.87,32.87,1.054468085106383,4.33,0.48326241134751774,1.44,9.931170212765958,9.704078014184399,7.06,2.31,832.55,1308.92,7.06,2.27,7.06,2.31,True,0.0,-0.040000000000000036
2025-10-16,2025-10-16 00:00:00,2025-10-16 23:56:00,284,98.61111111111111,18.979577464788733,12.2,34.5,14.821830985915492,10.4,20.8,65.6443661971831,26,89,76.6443661971831,53,93,81.74468309859155,697.13,130.30570422535212,922.8,218.33063380281692,343.4939084507042,18.6,29.27,1.0363732394366196,4.05,0.4355281690140845,1.08,11.237394366197183,10.556549295774648,6.66,2.11,696.46,1110.2,6.66,2.04,6.66,2.11,True,0.0,-0.06999999999999984
2025-10-17,2025-10-17 00:01:00,2025-10-17 23:55:00,284,98.61111111111111,17.60387323943662,11.0,32.7,14.60387323943662,10.5,20.2,70.3556338028169,26,91,77.56338028169014,52,91,52.512394366197185,720.62,83.26809859154929,1099.12,140.25450704225352,217.51260563380282,11.95,18.53,0.7564788732394366,3.66,0.39901408450704223,1.11,11.437007042253521,10.578345070422536,6.33,1.58,447.41,709.44,6.33,1.54,6.33,1.58,True,0.0,-0.040000000000000036
2025-10-18,2025-10-18 00:00:00,2025-10-18 23:55:00,284,98.61111111111111,18.0943661971831,10.0,30.9,14.415492957746478,9.9,20.3,65.94718309859155,30,89,75.08098591549296,55,93,70.42235915492958,592.14,110.4644014084507,859.03,188.0899647887324,294.0012676056338,16.03,25.05,0.9874295774647888,3.13,0.45566901408450705,1.05,10.455915492957747,9.829014084507042,5.97,1.83,600.0,941.16,5.97,1.78,5.97,1.83,True,0.0,-0.050000000000000044
2025-10-19,2025-10-19 00:00:00,2025-10-19 23:55:00,283,98.26388888888889,17.463250883392227,8.5,29.7,14.335335689045937,8.5,19.7,62.33922261484099,29,92,69.92579505300354,51,93,68.36197879858656,423.02,117.85459363957597,739.16,182.58727915194345,314.7759010600707,15.5,26.72,1.0631802120141343,2.89,0.5501766784452297,1.1,8.805971731448764,8.614664310954064,5.8,1.92,580.39,1000.59,5.8,1.88,5.8,1.92,True,0.0,-0.040000000000000036
2025-10-20,2025-10-20 00:00:00,2025-10-20 23:55:00,283,98.26388888888889,17.334982332155477,10.2,29.4,14.881272084805653,10.8,20.8,66.37455830388693,31,88,71.24734982332156,51,87,55.25883392226148,816.36,89.20303886925795,945.34,146.95279151943464,236.3964664310954,12.48,20.07,0.885547703180212,2.75,0.5255477031802119,1.15,10.061802120141342,9.546254416961132,5.61,1.66,469.15,757.33,5.61,1.62,5.61,1.66,True,0.0,-0.039999999999999813
2025-10-21,2025-10-21 00:00:00,2025-10-21 23:55:00,283,98.26388888888889,17.280212014134275,9.0,29.4,14.619787985865724,8.9,20.2,69.31802120141343,30,93,76.53710247349824,54,92,52.737738515901064,341.43,88.45522968197879,558.9,140.8565371024735,236.25381625441696,11.96,20.06,0.8209540636042403,2.87,0.4388339222614841,1.07,10.711590106007067,10.311448763250883,5.67,1.63,447.74,750.98,5.67,1.57,5.67,1.63,True,0.0,-0.05999999999999983
2025-10-22,2025-10-22 00:00:00,2025-10-22 23:56:00,285,98.95833333333334,17.368070175438596,11.3,33.1,14.546315789473683,10.8,22.5,73.32280701754387,26,92,80.0701754385965,50,92,56.61585964912281,737.0,94.51449122807018,905.3,151.21456140350878,249.35185964912282,12.93,21.32,0.7470877192982456,3.74,0.36940350877192984,1.36,11.68361403508772,10.957263157894737,6.33,1.79,484.07,808.1,6.33,1.68,6.33,1.79,True,0.0,-0.1100000000000001
2025-10-23,2025-10-23 00:01:00,2025-10-23 23:55:00,283,98.26388888888889,17.375265017667843,8.4,36.2,13.722614840989399,8.4,22.4,71.62897526501767,25,93,82.93639575971731,52,95,67.5747703180212,653.44,110.47056537102475,842.05,180.4843816254417,294.08565371024736,15.32,24.97,0.8642402826855125,4.5,0.32530035335689045,1.27,11.11791519434629,10.614346289752651,7.15,1.78,573.71,937.9,7.15,1.75,7.15,1.78,True,0.0,-0.030000000000000027
2025-10-24,2025-10-24 00:00:00,2025-10-24 23:59:00,285,98.95833333333334,20.704210526315787,12.0,37.9,15.759649122807017,10.9,22.9,62.40701754385965,22,91,74.83859649122807,47,95,116.32943859649123,809.11,171.3718947368421,1068.77,309.86971929824557,428.8977894736842,26.49,36.67,1.3909122807017544,5.14,0.5294035087719298,1.46,11.491298245614034,10.908315789473685,7.36,2.52,994.62,1465.23,7.36,2.49,7.36,2.52,True,0.0,-0.029999999999999805
2025-10-25,2025-10-25 00:05:00,2025-10-25 23:56:00,280,97.22222222222221,17.426785714285714,11.3,27.6,14.834285714285716,11.3,19.9,72.47857142857143,39,89,78.15714285714286,58,92,42.36689285714286,489.55,65.73314285714285,665.27,113.15707142857143,175.56571428571428,9.51,14.75,0.6717142857142857,2.18,0.3959285714285714,0.98,11.891357142857142,10.92382142857143,5.07,1.4,355.88,552.16,5.07,1.33,5.07,1.4,True,0.0,-0.06999999999999984
2025-10-26,2025-10-26 00:01:00,2025-10-26 22:25:00,267,92.70833333333334,19.152059925093635,12.9,30.6,16.319101123595505,12.2,21.8,66.76779026217228,33,93,73.90636704119851,51,93,62.196741573033705,798.62,97.53730337078652,1067.28,165.62187265917603,257.2021722846442,13.27,20.6,0.9504119850187266,2.94,0.5348314606741573,1.22,11.890936329588015,11.364307116104868,5.59,1.74,498.2,781.27,5.59,1.72,5.59,1.74,True,0.0,-0.020000000000000018
2025-10-30,2025-10-30 11:20:00,2025-10-30 23:55:00,151,52.43055555555556,19.874834437086093,12.4,36.4,16.848344370860925,12.9,23.0,59.58940397350993,21,86,65.90728476821192,44,80,65.0874834437086,402.07,116.11099337748344,837.96,173.84132450331126,308.5426490066225,7.88,13.98,1.2528476821192054,4.72,0.6956291390728477,1.57,10.488675496688742,10.232317880794701,6.96,2.18,294.85,525.98,6.96,1.59,6.96,2.18,False,0.0,-0.5900000000000001
2025-10-31,2025-10-31 00:00:00,2025-10-31 23:56:00,287,99.65277777777779,16.530662020905925,10.1,26.9,14.498606271777005,10.1,18.6,69.88153310104529,38,91,73.36236933797909,55,88,41.714773519163764,290.47,68.93341463414635,410.16,111.41543554006968,184.11317073170733,9.59,15.85,0.7136236933797909,2.16,0.46853658536585363,0.95,10.335331010452961,9.634006968641115,5.01,1.47,359.16,593.52,5.01,1.38,5.01,1.47,True,0.0,-0.09000000000000008
2025-11-01,2025-11-01 00:01:00,2025-11-01 23:55:00,285,98.95833333333334,17.493684210526315,7.9,33.8,14.90280701754386,8.0,21.3,63.22456140350877,25,92,69.89473684210526,50,94,65.82214035087719,413.83,118.82736842105264,846.05,175.80343859649125,315.6155087719298,15.03,26.99,1.0818947368421052,3.95,0.582140350877193,1.2,9.051894736842105,9.12680701754386,6.6,1.96,562.78,1015.97,6.6,1.95,6.6,1.96,True,0.0,-0.010000000000000009
2025-11-02,2025-11-02 00:00:00,2025-11-02 23:55:00,286,99.30555555555556,18.50944055944056,10.1,34.1,15.624125874125873,11.2,22.2,61.61538461538461,26,90,67.64335664335664,48,84,75.30674825174825,727.23,120.66003496503495,1014.66,201.13562937062937,313.62905594405595,17.26,26.91,1.133986013986014,3.9,0.6160489510489511,1.29,9.757552447552447,9.472727272727273,6.55,2.19,646.13,1035.26,6.55,2.12,6.55,2.19,True,0.0,-0.06999999999999984
2025-11-03,2025-11-03 00:00:00,2025-11-03 23:55:00,283,98.26388888888889,18.032155477031804,10.5,34.4,15.268197879858656,11.0,22.6,69.62190812720848,26,91,75.96466431095406,49,92,60.40272084805654,621.62,98.14197879858658,869.46,161.32890459363958,259.2267137809187,13.7,22.01,0.8780565371024736,4.02,0.4629328621908127,1.4,11.34356890459364,10.811342756183747,6.58,1.81,512.82,833.23,6.58,1.75,6.58,1.81,True,0.0,-0.06000000000000005
2025-11-04,2025-11-04 00:00:00,2025-11-04 23:56:00,283,98.26388888888889,17.986925795053004,9.8,36.9,15.001060070671379,9.3,22.3,68.886925795053,21,92,75.39929328621908,45,91,80.35448763250884,654.81,127.4813074204947,837.73,214.6177738515901,336.4620141342756,18.22,28.57,0.9795406360424027,4.87,0.47247349823321555,1.46,10.969187279151944,10.451766784452296,7.16,2.1,682.21,1082.32,7.16,2.01,7.16,2.1,True,0.0,-0.0900000000000003
2025-11-05,2025-11-05 00:01:00,2025-11-05 23:56:00,277,96.18055555555556,17.682671480144407,9.0,31.7,14.552707581227436,9.2,21.2,68.11552346570397,25,91,75.50180505415162,46,93,65.75447653429603,425.45,114.11898916967509,592.19,175.62270758122742,304.7988086642599,14.59,25.33,0.9822382671480144,3.42,0.4726353790613718,1.33,10.33418772563177,9.92072202166065,6.05,1.84,546.42,948.33,6.05,1.79,6.05,1.84,True,0.0,-0.050000000000000044
2025-11-06,2025-11-06 00:01:00,2025-11-06 23:56:00,280,97.22222222222221,16.720357142857143,10.2,30.3,13.890357142857143,10.3,20.3,72.23214285714286,34,91,78.06071428571428,54,92,46.91853571428572,315.6,80.31049999999999,509.96,125.31403571428571,214.50021428571426,10.53,18.02,0.7069285714285715,2.85,0.39153571428571426,1.09,11.013392857142858,9.897928571428572,5.68,1.42,394.12,674.61,5.68,1.41,5.68,1.42,True,0.0,-0.010000000000000009
2025-11-07,2025-11-07 00:01:00,2025-11-07 23:56:00,285,98.95833333333334,17.877543859649123,9.1,40.0,14.623508771929824,9.0,23.9,69.77543859649123,21,93,77.59298245614035,43,95,93.53729824561404,736.2,146.8943859649123,933.05,249.82754385964915,368.0195087719298,21.36,31.47,1.110280701754386,5.83,0.46298245614035083,1.65,10.669578947368421,10.317614035087718,7.8,2.31,799.74,1255.95,7.8,2.23,7.8,2.31,True,0.0,-0.08000000000000007
2025-11-08,2025-11-08 00:01:00,2025-11-08 23:55:00,274,95.13888888888889,18.71788321167883,8.7,36.3,15.525912408759126,8.9,23.1,67.0,21,92,74.41240875912409,44,95,72.20339416058394,638.18,134.5784306569343,938.81,192.84686131386863,351.15288321167884,15.85,28.86,1.1184306569343065,4.77,0.5366058394160584,1.58,10.941058394160583,10.567408759124087,7.01,2.1,593.51,1106.23,7.01,2.05,7.01,2.1,True,0.0,-0.050000000000000266
2025-11-09,2025-11-09 00:00:00,2025-11-09 23:56:00,282,97.91666666666666,18.29787234042553,10.4,30.7,16.00567375886525,11.2,20.2,62.347517730496456,31,89,68.01063829787235,54,87,58.16056737588652,782.57,101.35875886524822,1044.36,155.0204609929078,261.408829787234,13.11,22.12,1.0000354609929079,3.01,0.6112765957446809,1.08,10.129255319148935,9.979468085106383,5.7,1.95,492.04,857.5,5.7,1.93,5.7,1.95,True,0.0,-0.020000000000000018
2025-11-10,2025-11-10 00:01:00,2025-11-10 23:56:00,282,97.91666666666666,18.215248226950354,10.3,31.0,15.909929078014185,10.8,21.1,60.340425531914896,29,84,65.62411347517731,53,80,67.31875886524823,617.14,114.79794326241135,848.93,179.80102836879433,304.2145035460993,15.21,25.74,1.016950354609929,3.17,0.6445744680851064,1.18,9.614929078014184,9.373510638297873,5.76,2.13,569.52,971.19,5.76,2.0,5.76,2.13,True,0.0,-0.1299999999999999
2025-11-11,2025-11-11 00:01:00,2025-11-11 23:56:00,286,99.30555555555556,17.58111888111888,8.4,32.8,14.791258741258742,8.3,22.1,67.93006993006993,28,89,74.15384615384616,51,90,68.976993006993,693.56,117.86671328671328,906.74,184.22982517482518,311.8602797202797,15.81,26.76,0.9472377622377623,3.58,0.49038461538461536,1.3,10.448146853146854,9.991818181818182,6.23,2.0,591.82,1011.3,6.23,1.92,6.23,2.0,True,0.0,-0.08000000000000007
2025-11-12,2025-11-12 00:01:00,2025-11-12 23:57:00,284,98.61111111111111,18.596478873239434,10.8,37.2,15.351408450704225,10.5,23.0,69.79225352112677,22,94,77.70774647887323,47,93,69.18007042253521,753.82,117.74697183098591,986.78,184.72517605633803,302.44672535211265,15.74,25.77,0.9743661971830987,4.95,0.45338028169014083,1.44,11.72411971830986,11.142570422535211,7.05,2.06,589.41,1003.2,7.05,1.96,7.05,2.06,True,0.0,-0.10000000000000009
2025-11-13,2025-11-13 00:01:00,2025-11-13 23:55:00,269,93.40277777777779,18.26988847583643,12.8,33.8,15.188847583643124,12.6,21.9,72.13011152416357,33,90,78.70260223048327,55,89,49.54843866171004,598.58,86.29364312267658,1029.51,132.3381784386617,227.69342007434943,10.68,18.37,0.7388475836431226,3.52,0.3857620817843866,1.18,12.574944237918215,11.410594795539033,6.16,1.58,399.86,696.39,6.16,1.54,6.16,1.58,True,0.0,-0.040000000000000036
2025-11-14,2025-11-14 00:01:00,2025-11-14 23:56:00,282,97.91666666666666,17.956382978723404,12.8,29.2,15.01099290780142,11.7,20.4,72.86524822695036,33,91,79.2127659574468,53,91,42.231312056737586,329.87,70.75460992907801,681.62,112.79531914893617,188.97744680851065,9.54,15.99,0.7048936170212766,2.7,0.3870567375886525,1.11,12.361028368794326,11.232659574468085,5.14,1.44,357.28,598.58,5.14,1.4,5.14,1.44,True,0.0,-0.040000000000000036
2025-11-15,2025-11-15 00:01:00,2025-11-15 23:55:00,281,97.56944444444444,16.800711743772244,12.9,25.5,14.295373665480428,12.3,18.3,78.24199288256227,45,92,83.91103202846975,65,93,32.72067615658363,196.23,56.658612099644124,373.16,87.39338078291816,151.32864768683274,7.37,12.76,0.48761565836298937,1.74,0.27555160142348756,0.74,12.689217081850535,11.53950177935943,4.29,1.23,275.84,477.63,4.29,1.18,4.29,1.23,True,0.0,-0.050000000000000044
2025-11-16,2025-11-16 00:00:00,2025-11-16 23:55:00,282,97.91666666666666,18.98971631205674,12.6,38.0,15.05354609929078,11.5,21.4,69.29078014184397,25,93,78.66666666666667,55,93,90.87184397163121,705.19,142.5886524822695,928.97,242.7082624113475,368.74070921985816,20.53,31.2,0.9783333333333333,4.97,0.4065602836879433,1.08,12.10127659574468,11.171914893617021,7.06,2.2,768.78,1206.3,7.06,2.16,7.06,2.2,True,0.0,-0.040000000000000036
2025-11-17,2025-11-17 00:00:00,2025-11-17 23:56:00,284,98.61111111111111,19.79718309859155,13.3,33.7,15.825704225352112,12.0,22.9,66.59154929577464,28,90,76.08802816901408,52,91,73.28232394366198,429.6,124.56246478873238,763.25,195.72869718309857,332.55654929577463,16.68,28.33,1.0652464788732396,3.77,0.4801760563380282,1.27,12.297359154929577,11.396338028169014,6.06,2.09,624.37,1061.27,6.06,2.08,6.06,2.09,True,0.0,-0.009999999999999787
2025-11-18,2025-11-18 00:01:00,2025-11-18 23:56:00,252,87.5,19.1765873015873,10.8,39.4,15.14563492063492,10.5,22.2,67.41666666666667,21,92,77.42857142857143,47,94,90.39678571428573,680.06,127.66896825396825,934.51,241.43948412698413,322.7619444444444,18.25,24.4,1.1922619047619047,5.57,0.47214285714285714,1.42,11.333015873015873,10.767460317460317,7.42,2.01,683.4,965.18,7.42,1.91,7.42,2.01,True,0.0,-0.09999999999999987
2025-11-19,2025-11-19 00:01:00,2025-11-19 23:55:00,276,95.83333333333334,17.922826086956523,10.8,32.4,15.011231884057972,10.2,22.0,65.30797101449275,28,93,72.89855072463769,48,95,53.234963768115946,612.54,89.61166666666666,805.73,142.18434782608693,238.7917391304348,11.77,19.77,0.9563405797101449,3.42,0.5192753623188405,1.37,10.311485507246376,9.871920289855073,5.93,1.67,440.79,741.98,5.93,1.63,5.93,1.67,True,0.0,-0.040000000000000036
2025-11-20,2025-11-20 00:00:00,2025-11-20 23:59:00,268,93.05555555555556,15.692164179104477,9.7,28.9,13.460074626865673,9.5,20.7,72.66044776119404,33,91,79.55223880597015,54,95,46.69626865671642,328.98,84.91914179104477,817.41,124.72070895522388,226.12548507462685,10.03,18.18,0.6749626865671642,2.61,0.3654104477611941,1.07,10.002462686567164,9.742014925373136,5.31,1.59,375.44,682.75,5.31,1.47,5.31,1.59,True,0.0,-0.1200000000000001
